index,0,1,2
26457,0.105531637,0.189752178,0.704716184
26458,0.189373865,0.289610012,0.521016123
26459,0.076975984,0.089297537,0.83372648
26460,0.08453051,0.089775541,0.825693949
26461,0.12268209,0.213724288,0.663593622
26462,0.059266914,0.124809856,0.81592323
26463,0.330200745,0.623516475,0.04628278
26464,0.087927903,0.097802904,0.814269193
26465,0.059306417,0.120367723,0.82032586
26466,0.042390357,0.327173642,0.630436
26467,0.059155578,0.156494475,0.784349947
26468,0.052248543,0.089338207,0.858413251
26469,0.436690967,0.169615873,0.39369316
26470,0.197212995,0.183870854,0.618916151
26471,0.054176904,0.232117718,0.713705377
26472,0.088616597,0.230931051,0.680452352
26473,0.071981941,0.101906904,0.826111154
26474,0.185789581,0.801527489,0.012682929
26475,0.291659188,0.228372072,0.47996874
26476,0.059665289,0.15156205,0.788772661
26477,0.150456349,0.174604048,0.674939603
26478,0.085781628,0.088410206,0.825808167
26479,0.08678626,0.15406776,0.759145981
26480,0.075025718,0.113707993,0.811266289
26481,0.078771192,0.333378383,0.587850425
26482,0.200812073,0.075808873,0.723379054
26483,0.02277317,0.204709391,0.772517439
26484,0.136050512,0.26927927,0.594670218
26485,0.036655976,0.045894143,0.917449882
26486,0.089998444,0.206709396,0.70329216
26487,0.079547352,0.132054112,0.788398535
26488,0.142607751,0.813015646,0.044376603
26489,0.016920887,0.367551356,0.615527758
26490,0.097246216,0.2590847,0.643669084
26491,0.066958399,0.07159119,0.86145041
26492,0.073159992,0.338589747,0.588250261
26493,0.486480052,0.506849562,0.006670385
26494,0.125329974,0.143425738,0.731244288
26495,0.091140448,0.117313982,0.79154557
26496,0.087898845,0.133637956,0.778463199
26497,0.066610962,0.65458786,0.278801179
26498,0.194437849,0.443012615,0.362549536
26499,0.050545603,0.14627986,0.803174537
26500,0.077719288,0.474162673,0.448118038
26501,0.15110649,0.223424667,0.625468843
26502,0.039888777,0.042665124,0.9174461
26503,0.180756342,0.391016577,0.428227081
26504,0.124048019,0.271063061,0.604888921
26505,0.090641416,0.123739823,0.785618761
26506,0.169226474,0.776726028,0.054047498
26507,0.141881135,0.836777308,0.021341557
26508,0.159988802,0.298827256,0.541183942
26509,0.132543911,0.112478286,0.754977802
26510,0.04367565,0.295207106,0.661117244
26511,0.069937616,0.090004414,0.84005797
26512,0.097802255,0.170420668,0.731777077
26513,0.123667054,0.200163846,0.6761691
26514,0.050495592,0.100315168,0.84918924
26515,0.377492701,0.045955028,0.576552271
26516,0.02554674,0.350867933,0.623585326
26517,0.191278594,0.79962421,0.009097196
26518,0.099185373,0.141897109,0.758917518
26519,0.363017703,0.20316916,0.433813137
26520,0.028427812,0.748427953,0.223144235
26521,0.056210893,0.185020953,0.758768154
26522,0.147880846,0.196358468,0.655760686
26523,0.117179954,0.17678137,0.706038676
26524,0.089623221,0.319493786,0.590882994
26525,0.329165437,0.136533723,0.534300839
26526,0.043668158,0.118949165,0.837382677
26527,0.194321676,0.329473251,0.476205072
26528,0.138912827,0.848753011,0.012334162
26529,0.262886506,0.084734766,0.652378728
26530,0.07981611,0.163554712,0.756629179
26531,0.03408445,0.114919709,0.850995841
26532,0.199650328,0.070354821,0.729994851
26533,0.13178569,0.102834782,0.765379528
26534,0.072289898,0.119714993,0.807995109
26535,0.055502179,0.120059745,0.824438077
26536,0.126331444,0.236650024,0.637018532
26537,0.086428857,0.082542944,0.831028199
26538,0.109077208,0.280591405,0.610331387
26539,0.082416174,0.231044169,0.686539658
