index,0,1,2
26457,0.067079881,0.117437565,0.815482554
26458,0.220686518,0.114568827,0.664744655
26459,0.12802685,0.116644281,0.755328868
26460,0.148733061,0.122222149,0.72904479
26461,0.074076487,0.252332367,0.673591146
26462,0.069401799,0.191616108,0.738982093
26463,0.17967021,0.176076199,0.644253591
26464,0.049667428,0.264351787,0.685980785
26465,0.112498925,0.228108607,0.659392468
26466,0.091435513,0.133778516,0.774785971
26467,0.366491165,0.174258556,0.459250279
26468,0.135515073,0.137374845,0.727110082
26469,0.083810878,0.203205256,0.712983865
26470,0.094457554,0.269908069,0.635634377
26471,0.113947615,0.161644755,0.72440763
26472,0.357243819,0.640688403,0.002067778
26473,0.137029246,0.384180465,0.478790289
26474,0.046343075,0.171535626,0.782121299
26475,0.091303585,0.171843009,0.736853406
26476,0.070782424,0.085528262,0.843689314
26477,0.066778839,0.12373879,0.809482371
26478,0.079013889,0.136669518,0.784316593
26479,0.087281782,0.255021116,0.657697102
26480,0.108891661,0.086040749,0.805067589
26481,0.048938412,0.11057875,0.840482838
26482,0.087409831,0.354351887,0.558238282
26483,0.075012913,0.106182434,0.818804653
26484,0.148505061,0.15368322,0.697811719
26485,0.056219338,0.098442401,0.845338261
26486,0.166253262,0.802127491,0.031619247
26487,0.053577562,0.317925109,0.628497329
26488,0.12258053,0.309337068,0.568082402
26489,0.10774614,0.173517938,0.718735922
26490,0.080258639,0.16068449,0.759056871
26491,0.279362978,0.717499499,0.003137523
26492,0.17248157,0.096774678,0.730743752
26493,0.115225695,0.135173818,0.749600487
26494,0.08957326,0.579933099,0.33049364
26495,0.162338633,0.325832148,0.511829219
26496,0.112063328,0.172024808,0.715911865
26497,0.150117513,0.279131759,0.570750728
26498,0.180343428,0.100851991,0.71880458
26499,0.041949817,0.063254956,0.894795226
26500,0.160637689,0.470208682,0.36915363
26501,0.114476088,0.218893568,0.666630344
26502,0.096791141,0.123455211,0.779753648
26503,0.075673527,0.902984093,0.021342379
26504,0.11249613,0.875163946,0.012339924
26505,0.111669478,0.298224902,0.59010562
26506,0.168116949,0.159363227,0.672519824
26507,0.143992026,0.089760038,0.766247936
26508,0.073775808,0.228228998,0.697995193
26509,0.065178647,0.123435492,0.811385861
26510,0.313102636,0.104261137,0.582636227
26511,0.056339051,0.360459362,0.583201588
26512,0.2005895,0.795809073,0.003601426
26513,0.093250503,0.176403363,0.730346134
26514,0.297227425,0.183022586,0.519749989
26515,0.024726502,0.65527406,0.319999438
26516,0.117320423,0.171227671,0.711451906
26517,0.154212243,0.238618827,0.60716893
26518,0.15027496,0.216293781,0.633431258
26519,0.075689432,0.279180623,0.645129945
26520,0.153925574,0.201033803,0.645040623
26521,0.074313083,0.160628993,0.765057923
26522,0.129202105,0.858080694,0.0127172
26523,0.091170107,0.112540123,0.796289771
26524,0.080292137,0.16378068,0.755927183
26525,0.137793465,0.162246677,0.699959857
26526,0.060728683,0.078990905,0.860280412
26527,0.033423978,0.087480416,0.879095607
26528,0.065542814,0.144443474,0.790013712
26529,0.116488407,0.24558679,0.637924802
26530,0.076561265,0.141242264,0.782196471
26531,0.083395813,0.468579284,0.448024903
26532,0.068694732,0.150826664,0.780478604
26533,0.064430679,0.184501871,0.75106745
26534,0.135559668,0.061042793,0.803397539
26535,0.160624313,0.137839963,0.701535724
26536,0.129315817,0.277879927,0.592804256
26537,0.063944764,0.294223499,0.641831737
26538,0.048329537,0.149261631,0.802408833
26539,0.131572406,0.116810899,0.751616695
